1.495826525507175431e+00,4.577374678751104931e-01,-1.080453354448818626e+00,-3.120515594639466705e+00,5.324853035916401467e-01,2.700855356609569657e+00,-1.915148929381044196e-01,6.232628919645394339e-01,4.091073428840712012e+00,-1.444624488057973721e+00,5.052104922903095652e-01,2.067308635974924869e+00,9.298579407919031758e-02,1.112436600485396720e+00,9.462871178221105017e-01,7.273392484887925002e-01,4.935366946381458675e-01,2.040066874737637703e-01,-1.122230179117589266e-02,-1.966168808912171162e+00
7.465805919132322277e-01,8.323440729834031826e-01,-1.858052114214126860e+00,-3.853983269694079006e-01,-1.242048858774718711e+00,1.825234505574756971e+00,1.227796352460971185e+00,-1.096893066524741833e+00,1.764801578266988136e+00,2.212045696476637957e+00,-7.751211729921143601e-01,-2.109003256349598399e+00,-2.819057576812503907e+00,6.100526684624701240e-02,8.904435019556691255e-01,4.069545018979797035e+00,5.462376280616187962e-03,1.240451579027641804e+00,1.286473498160382256e+00,1.772187309013480094e+00
-1.100985255011978525e+00,-2.499636699623246194e+00,-1.355514580468665242e-01,2.319783970723643396e+00,-1.690284618771831893e+00,2.984736187867585322e+00,5.816390702059739404e-01,1.712212991542741314e+00,-1.746494664252546736e+00,-5.175787008989827243e-01,2.536709155116476211e+00,-1.156181768930218734e+00,9.825047873641386265e-02,-1.342630588757706966e-01,5.852804107734747019e-01,-2.231294621753590945e+00,-6.455044211127211051e-01,1.908938442559985793e+00,-3.068169357992930557e+00,6.987675582104357908e-01
-1.410301203975741435e+00,-4.702871700880391082e-01,2.459362745328740329e-01,9.465010162704220464e-01,1.743400405104555961e+00,-5.500031093689861095e-02,5.350217309568918722e-01,6.800887573112394113e-01,-2.869956976335505949e+00,6.218581664845304058e-01,1.488121511708945022e+00,7.621567032327298818e-01,6.358796121062419981e-01,-3.526021740201878085e+00,5.633677163211078115e-02,-8.558031747027787794e-01,-8.265957117057037840e-01,1.407969726570289071e+00,-5.450791370535154057e-01,1.582533027310086271e-01
-7.476513167568656915e-01,-1.522637688258173361e+00,-1.247513573547850196e+00,1.649828236916233370e+00,7.776848228344827030e-01,2.583825593050376401e+00,2.974482732684896824e+00,2.390425372149151406e-01,-1.226024321511711923e+00,1.282567353959399026e-01,1.018694328933861248e-01,5.754775955166652190e-01,-5.166344106504806577e-01,-1.953652143574530431e+00,-2.131728727152192970e+00,-3.365365918658080879e+00,9.098009760820722214e-01,-4.532749513226572158e-01,-8.954731288897035402e-01,8.079603876105531102e-01
-9.848676058067952210e-01,8.835381909744908224e-01,-1.468684144260091973e+00,-1.076060749068322497e+00,5.757945449837829077e-01,-1.375616864102859660e+00,1.444214689031057874e+00,1.312613784364886849e+00,2.076951729737221530e+00,-2.889639725649807644e+00,7.554017153452939892e-01,-1.314931115306009923e+00,6.004351282368450837e-01,1.074996289600138377e+00,-5.667623628695599158e-02,-5.381111411838639391e-01,-5.370250901176855385e-02,-1.538345308811732148e-01,1.411251769324364247e+00,2.449899856336074655e-01
-7.485686811115597195e-01,3.089886208557603986e+00,-2.064696639207764584e+00,-1.557928759152732878e+00,8.196800862366193652e-01,-7.430696095829212311e-01,7.924212676215584006e-01,3.073111721722819323e-01,2.863522981422297775e+00,6.994204842789666920e-02,7.776669918875225851e-02,-7.257315931703279821e-01,-6.536215487368338684e-01,-2.792218686041403330e-01,-9.014228778548286636e-01,-3.221665771717348026e-01,-3.480672704756281322e-01,5.971823289951426750e-01,1.328690962727454128e+00,-5.154111941444351475e-01
2.403672755381152937e-01,2.117287938988985374e+00,-1.610532078222957519e+00,-3.476878702022875078e+00,5.949890939114975685e-01,-2.426671789234625898e+00,2.707599730596468302e-01,2.101367105461219964e+00,4.400370983357675403e-01,-3.484570132412028620e+00,6.429466920104132122e-02,-1.459216294162839045e+00,-1.086011604764747229e+00,-3.831010201720311814e-01,1.050215325572969149e+00,1.120084792998521817e+00,-1.416494992952310517e+00,-8.020061367837600930e-01,1.018530112013594113e+00,-9.790133916519417889e-01
-1.855637465778674944e+00,2.030896986883003130e+00,8.798074046585268038e-01,-1.838314930210922515e+00,-6.479516847933090018e-01,-1.110143827335529743e+00,1.343977790394595528e+00,7.561994920862820102e-01,4.835713183703078122e-01,-1.450608493439890845e+00,1.128533266017474723e+00,-3.293218064926928257e+00,4.144148280447646493e-01,1.013510675607486533e+00,-2.212258743677562312e-01,-1.073441097087719509e+00,1.620545334764199152e+00,1.914277545682084414e+00,2.575197534824263390e-01,-2.010169267525227177e+00
-1.779454803778815153e+00,2.394284084372162003e+00,7.355793738515314928e-02,-2.008525016044020894e+00,4.534544615575252235e-01,-2.445514332242288980e+00,6.388200069553341409e-01,-5.883370138500642055e-01,1.479166097922548939e+00,2.338843143345210596e+00,1.394088710141825782e+00,-2.874465864102430768e+00,8.779323065083981525e-01,-9.668527679058727120e-01,-1.703422527767160188e+00,-1.368074244131799677e+00,-2.164681175779835876e+00,-6.056219528516756379e-01,3.269192925655164395e-01,-1.580556378211611435e+00
